0.58     1.51694e-06     9.4852e-08    15.9927
0.585     1.63358e-06     1.02156e-07    15.9909
0.59     1.73763e-06     1.08675e-07    15.9893
0.595     1.82579e-06     1.142e-07    15.9877
0.6     1.89469e-06     1.18521e-07    15.9861
0.605     1.94101e-06     1.2143e-07    15.9846
0.61     1.96156e-06     1.22727e-07    15.983
0.615     1.95336e-06     1.22227e-07    15.9814
0.62     1.91375e-06     1.19761e-07    15.9797
0.625     1.84044e-06     1.15187e-07    15.9778
0.63     1.73165e-06     1.08393e-07    15.9757
0.635     1.58618e-06     9.93026e-08    15.9732
0.64     1.40346e-06     8.78816e-08    15.9699
0.645     1.18368e-06     7.41405e-08    15.9654
0.65     9.27799e-07     5.81391e-08    15.9583
0.655     6.376e-07     3.99891e-08    15.9443
0.66     3.15721e-07     1.98555e-08    15.901
0.665     -3.43412e-08     -2.04345e-09    16.8055
0.67     -4.08258e-07     -2.54368e-08    16.0499
0.675     -8.00901e-07     -5.00037e-08    16.0168
0.68     -1.20641e-06     -7.53776e-08    16.0049
0.685     -1.61828e-06     -1.01151e-07    15.9986
0.69     -2.02947e-06     -1.26884e-07    15.9947
0.695     -2.43254e-06     -1.5211e-07    15.9919
0.7     -2.81977e-06     -1.76347e-07    15.9899
0.705     -3.18336e-06     -1.99105e-07    15.9883
0.71     -3.51558e-06     -2.19902e-07    15.987
0.715     -3.80898e-06     -2.3827e-07    15.986
0.72     -4.05652e-06     -2.5377e-07    15.9851
0.725     -4.25181e-06     -2.65999e-07    15.9843
0.73     -4.38922e-06     -2.74607e-07    15.9837
0.735     -4.46411e-06     -2.79302e-07    15.9831
0.74     -4.47291e-06     -2.79861e-07    15.9826
0.745     -4.41327e-06     -2.76137e-07    15.9822
0.75     -4.28414e-06     -2.68063e-07    15.9818
0.755     -4.08583e-06     -2.5566e-07    15.9815
0.76     -3.82006e-06     -2.39035e-07    15.9812
0.765     -3.48994e-06     -2.18381e-07    15.981
0.77     -3.0999e-06     -1.93977e-07    15.9808
0.775     -2.65567e-06     -1.66181e-07    15.9806
0.78     -2.16415e-06     -1.35425e-07    15.9804
0.785     -1.63326e-06     -1.02205e-07    15.9802
0.79     -1.0718e-06     -6.70711e-08    15.98
0.795     -4.89215e-07     -3.06156e-08    15.9793
0.8     1.04537e-07     6.5389e-09    15.9869
0.805     6.99261e-07     4.37541e-08    15.9816
0.81     1.28473e-06     8.03895e-08    15.9813
0.815     1.85089e-06     1.15817e-07    15.9812
0.82     2.38812e-06     1.49432e-07    15.9813
0.825     2.8874e-06     1.80672e-07    15.9814
0.83     3.34049e-06     2.09021e-07    15.9816
0.835     3.74014e-06     2.34025e-07    15.9818
0.84     4.08021e-06     2.55299e-07    15.982
0.845     4.35573e-06     2.72534e-07    15.9823
0.85     4.56306e-06     2.85501e-07    15.9826
0.855     4.69988e-06     2.94055e-07    15.983
0.86     4.7652e-06     2.98135e-07    15.9834
0.865     4.75937e-06     2.97762e-07    15.9838
0.87     4.68399e-06     2.93037e-07    15.9843
0.875     4.54185e-06     2.84135e-07    15.9848
0.88     4.3368e-06     2.71298e-07    15.9854
0.885     4.07366e-06     2.54826e-07    15.986
0.89     3.75804e-06     2.35072e-07    15.9868
0.895     3.39623e-06     2.12429e-07    15.9876
0.9     2.99499e-06     1.8732e-07    15.9886
0.905     2.56141e-06     1.6019e-07    15.9898
0.91     2.10276e-06     1.31493e-07    15.9915
0.915     1.62636e-06     1.01687e-07    15.9938
0.92     1.1394e-06     7.1222e-08    15.9979
0.925     6.48845e-07     4.0534e-08    16.0074
0.93     1.61332e-07     1.00381e-08    16.0719
0.935     -3.16916e-07     -1.98764e-08    15.9443
0.94     -7.80155e-07     -4.88507e-08    15.9702
0.945     -1.22317e-06     -7.65583e-08    15.9769
0.95     -1.64128e-06     -1.02707e-07    15.9802
0.955     -2.03037e-06     -1.2704e-07    15.9821
0.96     -2.38688e-06     -1.49334e-07    15.9835
0.965     -2.70775e-06     -1.69399e-07    15.9845
0.97     -2.99044e-06     -1.87075e-07    15.9852
0.975     -3.23284e-06     -2.02232e-07    15.9858
0.98     -3.43327e-06     -2.14764e-07    15.9863
0.985     -3.59044e-06     -2.24591e-07    15.9866
0.99     -3.70337e-06     -2.31651e-07    15.9868
0.995     -3.77138e-06     -2.35903e-07    15.987
